user_id,product_id,quantity,total_price,created_at,label
86,184,0,0.0,,0
86,158,0,0.0,,0
86,136,0,0.0,,0
86,20,0,0.0,,0
86,127,0,0.0,,0
86,56,0,0.0,,0
86,36,0,0.0,,0
86,163,0,0.0,,0
86,85,0,0.0,,0
86,129,0,0.0,,0
86,144,0,0.0,,0
86,15,0,0.0,,0
86,173,0,0.0,,0
86,76,0,0.0,,0
86,26,0,0.0,,0
86,3,0,0.0,,0
22,1,0,0.0,,0
22,2,0,0.0,,0
22,4,0,0.0,,0
22,5,0,0.0,,0
22,179,0,0.0,,0
22,110,0,0.0,,0
22,34,0,0.0,,0
22,68,0,0.0,,0
22,49,0,0.0,,0
22,48,0,0.0,,0
22,94,0,0.0,,0
22,153,0,0.0,,0
22,7,0,0.0,,0
22,188,0,0.0,,0
22,86,0,0.0,,0
22,157,0,0.0,,0
22,71,0,0.0,,0
22,10,0,0.0,,0
22,52,0,0.0,,0
22,185,0,0.0,,0
22,178,0,0.0,,0
22,17,0,0.0,,0
22,164,0,0.0,,0
22,107,0,0.0,,0
22,103,0,0.0,,0
22,27,0,0.0,,0
22,152,0,0.0,,0
22,47,0,0.0,,0
22,141,0,0.0,,0
22,51,0,0.0,,0
22,31,0,0.0,,0
22,108,0,0.0,,0
22,97,0,0.0,,0
22,128,0,0.0,,0
22,91,0,0.0,,0
22,59,0,0.0,,0
22,113,0,0.0,,0
22,99,0,0.0,,0
22,35,0,0.0,,0
22,24,0,0.0,,0
22,21,0,0.0,,0
22,121,0,0.0,,0
22,139,0,0.0,,0
22,78,0,0.0,,0
22,43,0,0.0,,0
22,101,0,0.0,,0
22,67,0,0.0,,0
22,168,0,0.0,,0
22,143,0,0.0,,0
22,11,0,0.0,,0
22,134,0,0.0,,0
22,55,0,0.0,,0
22,183,0,0.0,,0
22,92,0,0.0,,0
22,177,0,0.0,,0
22,80,0,0.0,,0
22,95,0,0.0,,0
22,132,0,0.0,,0
22,145,0,0.0,,0
22,186,0,0.0,,0
22,182,0,0.0,,0
22,184,0,0.0,,0
22,158,0,0.0,,0
22,136,0,0.0,,0
22,20,0,0.0,,0
22,127,0,0.0,,0
22,56,0,0.0,,0
22,36,0,0.0,,0
22,163,0,0.0,,0
22,85,0,0.0,,0
22,129,0,0.0,,0
22,144,0,0.0,,0
22,15,0,0.0,,0
22,173,0,0.0,,0
22,76,0,0.0,,0
22,26,0,0.0,,0
22,3,0,0.0,,0
46,1,0,0.0,,0
46,2,0,0.0,,0
46,4,0,0.0,,0
46,5,0,0.0,,0
46,179,0,0.0,,0
46,110,0,0.0,,0
46,34,0,0.0,,0
46,68,0,0.0,,0
46,49,0,0.0,,0
46,48,0,0.0,,0
46,94,0,0.0,,0
46,153,0,0.0,,0
46,109,0,0.0,,0
46,188,0,0.0,,0
46,86,0,0.0,,0
46,157,0,0.0,,0
46,71,0,0.0,,0
46,10,0,0.0,,0
46,52,0,0.0,,0
46,185,0,0.0,,0
46,178,0,0.0,,0
46,17,0,0.0,,0
46,164,0,0.0,,0
46,107,0,0.0,,0
46,103,0,0.0,,0
46,27,0,0.0,,0
46,152,0,0.0,,0
46,47,0,0.0,,0
46,141,0,0.0,,0
46,51,0,0.0,,0
46,31,0,0.0,,0
46,108,0,0.0,,0
46,97,0,0.0,,0
46,128,0,0.0,,0
46,91,0,0.0,,0
46,59,0,0.0,,0
46,113,0,0.0,,0
46,99,0,0.0,,0
46,35,0,0.0,,0
46,24,0,0.0,,0
46,21,0,0.0,,0
46,121,0,0.0,,0
46,139,0,0.0,,0
46,78,0,0.0,,0
46,43,0,0.0,,0
46,101,0,0.0,,0
46,67,0,0.0,,0
46,168,0,0.0,,0
46,143,0,0.0,,0
46,11,0,0.0,,0
46,77,0,0.0,,0
46,134,0,0.0,,0
46,55,0,0.0,,0
46,183,0,0.0,,0
46,92,0,0.0,,0
46,177,0,0.0,,0
46,80,0,0.0,,0
46,95,0,0.0,,0
46,132,0,0.0,,0
46,145,0,0.0,,0
46,186,0,0.0,,0
46,182,0,0.0,,0
46,184,0,0.0,,0
46,158,0,0.0,,0
46,136,0,0.0,,0
46,20,0,0.0,,0
46,127,0,0.0,,0
46,56,0,0.0,,0
46,36,0,0.0,,0
46,163,0,0.0,,0
46,85,0,0.0,,0
46,129,0,0.0,,0
46,144,0,0.0,,0
46,15,0,0.0,,0
46,76,0,0.0,,0
46,26,0,0.0,,0
46,3,0,0.0,,0
93,1,0,0.0,,0
93,2,0,0.0,,0
93,4,0,0.0,,0
93,5,0,0.0,,0
93,179,0,0.0,,0
93,110,0,0.0,,0
93,34,0,0.0,,0
93,68,0,0.0,,0
93,49,0,0.0,,0
93,48,0,0.0,,0
93,94,0,0.0,,0
93,153,0,0.0,,0
93,109,0,0.0,,0
93,7,0,0.0,,0
93,86,0,0.0,,0
93,157,0,0.0,,0
93,71,0,0.0,,0
93,10,0,0.0,,0
93,52,0,0.0,,0
93,185,0,0.0,,0
93,178,0,0.0,,0
93,17,0,0.0,,0
93,164,0,0.0,,0
93,107,0,0.0,,0
93,103,0,0.0,,0
93,27,0,0.0,,0
93,152,0,0.0,,0
93,47,0,0.0,,0
93,141,0,0.0,,0
93,51,0,0.0,,0
93,31,0,0.0,,0
93,108,0,0.0,,0
93,97,0,0.0,,0
93,128,0,0.0,,0
93,91,0,0.0,,0
93,59,0,0.0,,0
93,113,0,0.0,,0
93,99,0,0.0,,0
93,35,0,0.0,,0
93,24,0,0.0,,0
93,21,0,0.0,,0
93,121,0,0.0,,0
93,139,0,0.0,,0
93,78,0,0.0,,0
93,43,0,0.0,,0
93,101,0,0.0,,0
93,67,0,0.0,,0
93,168,0,0.0,,0
93,143,0,0.0,,0
93,11,0,0.0,,0
93,77,0,0.0,,0
93,134,0,0.0,,0
93,55,0,0.0,,0
93,183,0,0.0,,0
93,92,0,0.0,,0
93,177,0,0.0,,0
93,80,0,0.0,,0
93,95,0,0.0,,0
93,132,0,0.0,,0
93,145,0,0.0,,0
93,186,0,0.0,,0
93,182,0,0.0,,0
93,184,0,0.0,,0
93,158,0,0.0,,0
93,136,0,0.0,,0
93,20,0,0.0,,0
93,127,0,0.0,,0
93,56,0,0.0,,0
93,36,0,0.0,,0
93,163,0,0.0,,0
93,85,0,0.0,,0
93,129,0,0.0,,0
93,144,0,0.0,,0
93,15,0,0.0,,0
93,173,0,0.0,,0
93,76,0,0.0,,0
93,26,0,0.0,,0
93,3,0,0.0,,0
146,1,0,0.0,,0
146,2,0,0.0,,0
146,4,0,0.0,,0
146,5,0,0.0,,0
146,179,0,0.0,,0
146,110,0,0.0,,0
146,34,0,0.0,,0
146,68,0,0.0,,0
146,49,0,0.0,,0
146,48,0,0.0,,0
146,94,0,0.0,,0
146,153,0,0.0,,0
146,109,0,0.0,,0
146,7,0,0.0,,0
146,188,0,0.0,,0
146,157,0,0.0,,0
146,71,0,0.0,,0
146,10,0,0.0,,0
146,52,0,0.0,,0
146,185,0,0.0,,0
146,178,0,0.0,,0
146,17,0,0.0,,0
146,164,0,0.0,,0
146,107,0,0.0,,0
146,103,0,0.0,,0
146,27,0,0.0,,0
146,152,0,0.0,,0
146,47,0,0.0,,0
146,141,0,0.0,,0
146,51,0,0.0,,0
146,31,0,0.0,,0
146,108,0,0.0,,0
146,97,0,0.0,,0
146,128,0,0.0,,0
146,91,0,0.0,,0
146,59,0,0.0,,0
146,113,0,0.0,,0
146,99,0,0.0,,0
146,35,0,0.0,,0
146,24,0,0.0,,0
146,21,0,0.0,,0
146,121,0,0.0,,0
146,139,0,0.0,,0
146,78,0,0.0,,0
146,43,0,0.0,,0
146,101,0,0.0,,0
146,67,0,0.0,,0
146,168,0,0.0,,0
146,143,0,0.0,,0
146,11,0,0.0,,0
146,77,0,0.0,,0
146,134,0,0.0,,0
146,55,0,0.0,,0
146,183,0,0.0,,0
146,92,0,0.0,,0
146,177,0,0.0,,0
146,80,0,0.0,,0
146,95,0,0.0,,0
146,132,0,0.0,,0
146,145,0,0.0,,0
146,186,0,0.0,,0
146,182,0,0.0,,0
146,184,0,0.0,,0
146,158,0,0.0,,0
146,136,0,0.0,,0
146,20,0,0.0,,0
146,127,0,0.0,,0
146,56,0,0.0,,0
146,163,0,0.0,,0
146,85,0,0.0,,0
146,129,0,0.0,,0
146,144,0,0.0,,0
146,15,0,0.0,,0
146,173,0,0.0,,0
146,76,0,0.0,,0
146,26,0,0.0,,0
146,3,0,0.0,,0
50,1,0,0.0,,0
50,2,0,0.0,,0
50,4,0,0.0,,0
50,5,0,0.0,,0
50,179,0,0.0,,0
50,110,0,0.0,,0
50,34,0,0.0,,0
50,68,0,0.0,,0
50,49,0,0.0,,0
50,48,0,0.0,,0
50,94,0,0.0,,0
50,153,0,0.0,,0
50,109,0,0.0,,0
50,7,0,0.0,,0
50,188,0,0.0,,0
50,86,0,0.0,,0
50,71,0,0.0,,0
50,10,0,0.0,,0
50,52,0,0.0,,0
50,185,0,0.0,,0
50,178,0,0.0,,0
50,17,0,0.0,,0
50,164,0,0.0,,0
50,107,0,0.0,,0
50,103,0,0.0,,0
50,27,0,0.0,,0
50,152,0,0.0,,0
50,47,0,0.0,,0
50,141,0,0.0,,0
50,51,0,0.0,,0
50,31,0,0.0,,0
50,108,0,0.0,,0
50,97,0,0.0,,0
50,128,0,0.0,,0
50,91,0,0.0,,0
50,59,0,0.0,,0
50,113,0,0.0,,0
50,99,0,0.0,,0
50,35,0,0.0,,0
50,24,0,0.0,,0
50,21,0,0.0,,0
50,121,0,0.0,,0
50,139,0,0.0,,0
50,78,0,0.0,,0
50,43,0,0.0,,0
50,101,0,0.0,,0
50,168,0,0.0,,0
50,143,0,0.0,,0
50,11,0,0.0,,0
50,77,0,0.0,,0
50,134,0,0.0,,0
50,55,0,0.0,,0
50,183,0,0.0,,0
50,92,0,0.0,,0
50,177,0,0.0,,0
50,80,0,0.0,,0
50,95,0,0.0,,0
50,132,0,0.0,,0
50,145,0,0.0,,0
50,186,0,0.0,,0
50,182,0,0.0,,0
50,184,0,0.0,,0
50,158,0,0.0,,0
50,20,0,0.0,,0
50,127,0,0.0,,0
50,56,0,0.0,,0
50,36,0,0.0,,0
50,163,0,0.0,,0
50,85,0,0.0,,0
50,129,0,0.0,,0
50,144,0,0.0,,0
50,15,0,0.0,,0
50,173,0,0.0,,0
50,76,0,0.0,,0
50,26,0,0.0,,0
50,3,0,0.0,,0
52,1,0,0.0,,0
52,2,0,0.0,,0
52,4,0,0.0,,0
52,5,0,0.0,,0
52,179,0,0.0,,0
52,110,0,0.0,,0
52,34,0,0.0,,0
52,68,0,0.0,,0
52,49,0,0.0,,0
52,48,0,0.0,,0
52,94,0,0.0,,0
52,153,0,0.0,,0
52,109,0,0.0,,0
52,7,0,0.0,,0
52,188,0,0.0,,0
52,86,0,0.0,,0
52,157,0,0.0,,0
52,10,0,0.0,,0
52,52,0,0.0,,0
52,185,0,0.0,,0
52,178,0,0.0,,0
52,17,0,0.0,,0
52,164,0,0.0,,0
52,107,0,0.0,,0
52,103,0,0.0,,0
52,27,0,0.0,,0
52,152,0,0.0,,0
52,47,0,0.0,,0
52,141,0,0.0,,0
52,51,0,0.0,,0
52,31,0,0.0,,0
52,108,0,0.0,,0
52,97,0,0.0,,0
52,128,0,0.0,,0
52,91,0,0.0,,0
52,59,0,0.0,,0
52,113,0,0.0,,0
52,99,0,0.0,,0
52,35,0,0.0,,0
52,24,0,0.0,,0
52,21,0,0.0,,0
52,121,0,0.0,,0
52,139,0,0.0,,0
52,78,0,0.0,,0
52,43,0,0.0,,0
52,101,0,0.0,,0
52,67,0,0.0,,0
52,168,0,0.0,,0
52,143,0,0.0,,0
52,11,0,0.0,,0
52,77,0,0.0,,0
52,134,0,0.0,,0
52,55,0,0.0,,0
52,183,0,0.0,,0
52,92,0,0.0,,0
52,177,0,0.0,,0
52,80,0,0.0,,0
52,95,0,0.0,,0
52,132,0,0.0,,0
52,145,0,0.0,,0
52,186,0,0.0,,0
52,182,0,0.0,,0
52,184,0,0.0,,0
52,158,0,0.0,,0
52,136,0,0.0,,0
52,20,0,0.0,,0
52,127,0,0.0,,0
52,56,0,0.0,,0
52,36,0,0.0,,0
52,163,0,0.0,,0
52,85,0,0.0,,0
52,129,0,0.0,,0
52,144,0,0.0,,0
52,15,0,0.0,,0
52,173,0,0.0,,0
52,76,0,0.0,,0
52,26,0,0.0,,0
52,3,0,0.0,,0
114,1,0,0.0,,0
114,2,0,0.0,,0
114,4,0,0.0,,0
114,5,0,0.0,,0
114,179,0,0.0,,0
114,110,0,0.0,,0
114,34,0,0.0,,0
114,68,0,0.0,,0
114,49,0,0.0,,0
114,48,0,0.0,,0
114,94,0,0.0,,0
114,153,0,0.0,,0
114,109,0,0.0,,0
114,7,0,0.0,,0
114,188,0,0.0,,0
114,86,0,0.0,,0
114,157,0,0.0,,0
114,71,0,0.0,,0
114,52,0,0.0,,0
114,185,0,0.0,,0
114,178,0,0.0,,0
114,17,0,0.0,,0
114,164,0,0.0,,0
114,107,0,0.0,,0
114,103,0,0.0,,0
114,27,0,0.0,,0
114,152,0,0.0,,0
114,47,0,0.0,,0
114,141,0,0.0,,0
114,51,0,0.0,,0
114,31,0,0.0,,0
114,108,0,0.0,,0
114,97,0,0.0,,0
114,128,0,0.0,,0
114,91,0,0.0,,0
114,59,0,0.0,,0
114,113,0,0.0,,0
114,99,0,0.0,,0
114,35,0,0.0,,0
114,24,0,0.0,,0
114,21,0,0.0,,0
114,121,0,0.0,,0
114,139,0,0.0,,0
114,78,0,0.0,,0
114,43,0,0.0,,0
114,101,0,0.0,,0
114,67,0,0.0,,0
114,168,0,0.0,,0
114,143,0,0.0,,0
114,11,0,0.0,,0
114,77,0,0.0,,0
114,134,0,0.0,,0
114,55,0,0.0,,0
114,183,0,0.0,,0
114,92,0,0.0,,0
114,177,0,0.0,,0
114,80,0,0.0,,0
114,95,0,0.0,,0
114,132,0,0.0,,0
114,145,0,0.0,,0
114,186,0,0.0,,0
114,182,0,0.0,,0
114,184,0,0.0,,0
114,158,0,0.0,,0
114,136,0,0.0,,0
114,20,0,0.0,,0
114,127,0,0.0,,0
114,56,0,0.0,,0
114,36,0,0.0,,0
114,163,0,0.0,,0
114,85,0,0.0,,0
114,129,0,0.0,,0
114,144,0,0.0,,0
114,15,0,0.0,,0
114,173,0,0.0,,0
114,76,0,0.0,,0
114,26,0,0.0,,0
114,3,0,0.0,,0
105,1,0,0.0,,0
105,2,0,0.0,,0
105,4,0,0.0,,0
105,5,0,0.0,,0
105,179,0,0.0,,0
105,110,0,0.0,,0
105,34,0,0.0,,0
105,68,0,0.0,,0
105,49,0,0.0,,0
105,48,0,0.0,,0
105,94,0,0.0,,0
105,153,0,0.0,,0
105,109,0,0.0,,0
105,7,0,0.0,,0
105,188,0,0.0,,0
105,86,0,0.0,,0
105,157,0,0.0,,0
105,71,0,0.0,,0
105,10,0,0.0,,0
105,185,0,0.0,,0
105,178,0,0.0,,0
105,17,0,0.0,,0
105,164,0,0.0,,0
105,107,0,0.0,,0
105,103,0,0.0,,0
105,27,0,0.0,,0
105,152,0,0.0,,0
105,47,0,0.0,,0
105,141,0,0.0,,0
105,51,0,0.0,,0
105,31,0,0.0,,0
105,108,0,0.0,,0
105,97,0,0.0,,0
105,128,0,0.0,,0
105,91,0,0.0,,0
105,59,0,0.0,,0
105,113,0,0.0,,0
105,99,0,0.0,,0
105,35,0,0.0,,0
105,24,0,0.0,,0
105,21,0,0.0,,0
105,121,0,0.0,,0
105,139,0,0.0,,0
105,78,0,0.0,,0
105,43,0,0.0,,0
105,101,0,0.0,,0
105,67,0,0.0,,0
105,168,0,0.0,,0
105,143,0,0.0,,0
105,11,0,0.0,,0
105,77,0,0.0,,0
105,134,0,0.0,,0
105,55,0,0.0,,0
105,183,0,0.0,,0
105,92,0,0.0,,0
105,177,0,0.0,,0
105,80,0,0.0,,0
105,95,0,0.0,,0
105,132,0,0.0,,0
105,145,0,0.0,,0
105,186,0,0.0,,0
105,182,0,0.0,,0
105,184,0,0.0,,0
105,158,0,0.0,,0
105,136,0,0.0,,0
105,20,0,0.0,,0
105,127,0,0.0,,0
105,56,0,0.0,,0
105,36,0,0.0,,0
105,163,0,0.0,,0
105,85,0,0.0,,0
105,129,0,0.0,,0
105,144,0,0.0,,0
105,15,0,0.0,,0
105,173,0,0.0,,0
105,76,0,0.0,,0
105,26,0,0.0,,0
105,3,0,0.0,,0
143,1,0,0.0,,0
143,2,0,0.0,,0
143,4,0,0.0,,0
143,5,0,0.0,,0
143,179,0,0.0,,0
143,110,0,0.0,,0
143,34,0,0.0,,0
143,68,0,0.0,,0
143,49,0,0.0,,0
143,48,0,0.0,,0
143,94,0,0.0,,0
143,153,0,0.0,,0
143,109,0,0.0,,0
143,7,0,0.0,,0
143,188,0,0.0,,0
143,86,0,0.0,,0
143,157,0,0.0,,0
143,71,0,0.0,,0
143,10,0,0.0,,0
143,52,0,0.0,,0
143,178,0,0.0,,0
143,17,0,0.0,,0
143,164,0,0.0,,0
143,107,0,0.0,,0
143,103,0,0.0,,0
143,27,0,0.0,,0
143,152,0,0.0,,0
143,47,0,0.0,,0
143,141,0,0.0,,0
143,51,0,0.0,,0
143,31,0,0.0,,0
143,108,0,0.0,,0
143,97,0,0.0,,0
143,128,0,0.0,,0
143,91,0,0.0,,0
143,59,0,0.0,,0
143,113,0,0.0,,0
143,99,0,0.0,,0
143,35,0,0.0,,0
143,24,0,0.0,,0
143,21,0,0.0,,0
143,121,0,0.0,,0
143,139,0,0.0,,0
143,78,0,0.0,,0
143,43,0,0.0,,0
143,101,0,0.0,,0
143,67,0,0.0,,0
143,168,0,0.0,,0
143,143,0,0.0,,0
143,11,0,0.0,,0
143,77,0,0.0,,0
143,134,0,0.0,,0
143,55,0,0.0,,0
143,183,0,0.0,,0
143,92,0,0.0,,0
143,177,0,0.0,,0
143,80,0,0.0,,0
143,95,0,0.0,,0
143,132,0,0.0,,0
143,145,0,0.0,,0
143,186,0,0.0,,0
143,182,0,0.0,,0
143,184,0,0.0,,0
143,158,0,0.0,,0
143,136,0,0.0,,0
143,20,0,0.0,,0
143,127,0,0.0,,0
143,56,0,0.0,,0
143,36,0,0.0,,0
143,163,0,0.0,,0
143,85,0,0.0,,0
143,129,0,0.0,,0
143,144,0,0.0,,0
143,15,0,0.0,,0
143,173,0,0.0,,0
143,76,0,0.0,,0
143,26,0,0.0,,0
143,3,0,0.0,,0
116,1,0,0.0,,0
116,2,0,0.0,,0
116,4,0,0.0,,0
116,5,0,0.0,,0
116,179,0,0.0,,0
116,110,0,0.0,,0
116,34,0,0.0,,0
116,68,0,0.0,,0
116,49,0,0.0,,0
116,48,0,0.0,,0
116,94,0,0.0,,0
116,153,0,0.0,,0
116,109,0,0.0,,0
116,7,0,0.0,,0
116,188,0,0.0,,0
116,86,0,0.0,,0
116,157,0,0.0,,0
116,71,0,0.0,,0
116,10,0,0.0,,0
116,52,0,0.0,,0
116,185,0,0.0,,0
116,17,0,0.0,,0
116,164,0,0.0,,0
116,107,0,0.0,,0
116,103,0,0.0,,0
116,27,0,0.0,,0
116,152,0,0.0,,0
116,47,0,0.0,,0
116,141,0,0.0,,0
116,51,0,0.0,,0
116,31,0,0.0,,0
116,108,0,0.0,,0
116,97,0,0.0,,0
116,128,0,0.0,,0
116,91,0,0.0,,0
116,59,0,0.0,,0
116,113,0,0.0,,0
116,99,0,0.0,,0
116,35,0,0.0,,0
116,24,0,0.0,,0
116,21,0,0.0,,0
116,121,0,0.0,,0
116,139,0,0.0,,0
116,78,0,0.0,,0
116,43,0,0.0,,0
116,101,0,0.0,,0
116,67,0,0.0,,0
116,168,0,0.0,,0
116,143,0,0.0,,0
116,11,0,0.0,,0
116,77,0,0.0,,0
116,134,0,0.0,,0
116,55,0,0.0,,0
116,183,0,0.0,,0
116,92,0,0.0,,0
116,177,0,0.0,,0
116,80,0,0.0,,0
116,95,0,0.0,,0
116,132,0,0.0,,0
116,145,0,0.0,,0
116,182,0,0.0,,0
116,184,0,0.0,,0
116,158,0,0.0,,0
116,136,0,0.0,,0
116,20,0,0.0,,0
116,127,0,0.0,,0
116,56,0,0.0,,0
116,36,0,0.0,,0
116,163,0,0.0,,0
116,85,0,0.0,,0
116,129,0,0.0,,0
116,144,0,0.0,,0
116,15,0,0.0,,0
116,173,0,0.0,,0
116,76,0,0.0,,0
116,26,0,0.0,,0
116,3,0,0.0,,0
87,1,0,0.0,,0
87,2,0,0.0,,0
87,4,0,0.0,,0
87,5,0,0.0,,0
87,179,0,0.0,,0
87,110,0,0.0,,0
87,34,0,0.0,,0
87,68,0,0.0,,0
87,49,0,0.0,,0
87,48,0,0.0,,0
87,94,0,0.0,,0
87,153,0,0.0,,0
87,109,0,0.0,,0
87,7,0,0.0,,0
87,188,0,0.0,,0
87,157,0,0.0,,0
87,71,0,0.0,,0
87,10,0,0.0,,0
87,52,0,0.0,,0
87,185,0,0.0,,0
87,178,0,0.0,,0
87,17,0,0.0,,0
87,164,0,0.0,,0
87,107,0,0.0,,0
87,103,0,0.0,,0
87,27,0,0.0,,0
87,152,0,0.0,,0
87,47,0,0.0,,0
87,141,0,0.0,,0
87,51,0,0.0,,0
87,31,0,0.0,,0
87,108,0,0.0,,0
87,97,0,0.0,,0
87,128,0,0.0,,0
87,91,0,0.0,,0
87,59,0,0.0,,0
87,113,0,0.0,,0
87,99,0,0.0,,0
87,35,0,0.0,,0
87,24,0,0.0,,0
87,21,0,0.0,,0
87,121,0,0.0,,0
87,139,0,0.0,,0
87,78,0,0.0,,0
87,43,0,0.0,,0
87,101,0,0.0,,0
87,67,0,0.0,,0
87,168,0,0.0,,0
87,143,0,0.0,,0
87,11,0,0.0,,0
87,77,0,0.0,,0
87,134,0,0.0,,0
87,55,0,0.0,,0
87,183,0,0.0,,0
87,92,0,0.0,,0
87,177,0,0.0,,0
87,80,0,0.0,,0
87,95,0,0.0,,0
87,132,0,0.0,,0
87,145,0,0.0,,0
87,186,0,0.0,,0
87,182,0,0.0,,0
87,158,0,0.0,,0
87,136,0,0.0,,0
87,20,0,0.0,,0
87,127,0,0.0,,0
87,56,0,0.0,,0
87,36,0,0.0,,0
87,163,0,0.0,,0
87,85,0,0.0,,0
87,129,0,0.0,,0
87,144,0,0.0,,0
87,15,0,0.0,,0
87,173,0,0.0,,0
87,76,0,0.0,,0
87,26,0,0.0,,0
87,3,0,0.0,,0
134,1,0,0.0,,0
134,2,0,0.0,,0
134,4,0,0.0,,0
134,5,0,0.0,,0
134,179,0,0.0,,0
134,110,0,0.0,,0
134,34,0,0.0,,0
134,68,0,0.0,,0
134,49,0,0.0,,0
134,48,0,0.0,,0
134,94,0,0.0,,0
134,153,0,0.0,,0
134,109,0,0.0,,0
134,7,0,0.0,,0
134,188,0,0.0,,0
134,86,0,0.0,,0
134,157,0,0.0,,0
134,71,0,0.0,,0
134,10,0,0.0,,0
134,52,0,0.0,,0
134,185,0,0.0,,0
134,178,0,0.0,,0
134,164,0,0.0,,0
134,107,0,0.0,,0
134,103,0,0.0,,0
134,27,0,0.0,,0
134,152,0,0.0,,0
134,47,0,0.0,,0
134,141,0,0.0,,0
134,51,0,0.0,,0
134,31,0,0.0,,0
134,108,0,0.0,,0
134,97,0,0.0,,0
134,128,0,0.0,,0
134,91,0,0.0,,0
134,59,0,0.0,,0
134,113,0,0.0,,0
134,99,0,0.0,,0
134,35,0,0.0,,0
134,24,0,0.0,,0
134,21,0,0.0,,0
134,121,0,0.0,,0
134,139,0,0.0,,0
134,78,0,0.0,,0
134,43,0,0.0,,0
134,101,0,0.0,,0
134,67,0,0.0,,0
134,168,0,0.0,,0
134,143,0,0.0,,0
134,11,0,0.0,,0
134,77,0,0.0,,0
134,134,0,0.0,,0
134,55,0,0.0,,0
134,183,0,0.0,,0
134,92,0,0.0,,0
134,177,0,0.0,,0
134,80,0,0.0,,0
134,95,0,0.0,,0
134,132,0,0.0,,0
134,145,0,0.0,,0
134,186,0,0.0,,0
134,182,0,0.0,,0
134,184,0,0.0,,0
134,158,0,0.0,,0
134,136,0,0.0,,0
134,20,0,0.0,,0
134,127,0,0.0,,0
134,56,0,0.0,,0
134,36,0,0.0,,0
134,163,0,0.0,,0
134,85,0,0.0,,0
134,129,0,0.0,,0
134,144,0,0.0,,0
134,15,0,0.0,,0
134,173,0,0.0,,0
134,76,0,0.0,,0
134,26,0,0.0,,0
134,3,0,0.0,,0
112,1,0,0.0,,0
112,2,0,0.0,,0
112,4,0,0.0,,0
112,5,0,0.0,,0
112,179,0,0.0,,0
112,110,0,0.0,,0
112,34,0,0.0,,0
112,68,0,0.0,,0
112,49,0,0.0,,0
112,48,0,0.0,,0
112,94,0,0.0,,0
112,153,0,0.0,,0
112,109,0,0.0,,0
112,7,0,0.0,,0
112,188,0,0.0,,0
112,86,0,0.0,,0
112,157,0,0.0,,0
112,71,0,0.0,,0
112,10,0,0.0,,0
112,52,0,0.0,,0
112,185,0,0.0,,0
112,178,0,0.0,,0
112,17,0,0.0,,0
112,107,0,0.0,,0
112,103,0,0.0,,0
112,27,0,0.0,,0
112,152,0,0.0,,0
112,47,0,0.0,,0
112,141,0,0.0,,0
112,51,0,0.0,,0
112,31,0,0.0,,0
112,108,0,0.0,,0
112,97,0,0.0,,0
112,128,0,0.0,,0
112,91,0,0.0,,0
112,59,0,0.0,,0
112,113,0,0.0,,0
112,99,0,0.0,,0
112,35,0,0.0,,0
112,24,0,0.0,,0
112,21,0,0.0,,0
112,121,0,0.0,,0
112,139,0,0.0,,0
112,78,0,0.0,,0
112,43,0,0.0,,0
112,101,0,0.0,,0
112,67,0,0.0,,0
112,168,0,0.0,,0
112,143,0,0.0,,0
112,11,0,0.0,,0
112,77,0,0.0,,0
112,134,0,0.0,,0
112,55,0,0.0,,0
112,183,0,0.0,,0
112,92,0,0.0,,0
112,177,0,0.0,,0
112,80,0,0.0,,0
112,95,0,0.0,,0
112,132,0,0.0,,0
112,145,0,0.0,,0
112,186,0,0.0,,0
112,182,0,0.0,,0
112,184,0,0.0,,0
112,158,0,0.0,,0
112,136,0,0.0,,0
112,20,0,0.0,,0
112,127,0,0.0,,0
112,56,0,0.0,,0
112,36,0,0.0,,0
112,163,0,0.0,,0
112,85,0,0.0,,0
112,129,0,0.0,,0
112,144,0,0.0,,0
112,15,0,0.0,,0
112,173,0,0.0,,0
112,76,0,0.0,,0
112,26,0,0.0,,0
112,3,0,0.0,,0
91,1,0,0.0,,0
91,2,0,0.0,,0
91,4,0,0.0,,0
91,5,0,0.0,,0
91,179,0,0.0,,0
91,110,0,0.0,,0
91,34,0,0.0,,0
91,68,0,0.0,,0
91,49,0,0.0,,0
91,48,0,0.0,,0
91,94,0,0.0,,0
91,153,0,0.0,,0
91,109,0,0.0,,0
91,7,0,0.0,,0
91,188,0,0.0,,0
91,86,0,0.0,,0
91,157,0,0.0,,0
91,71,0,0.0,,0
91,10,0,0.0,,0
91,52,0,0.0,,0
91,185,0,0.0,,0
91,178,0,0.0,,0
91,17,0,0.0,,0
91,164,0,0.0,,0
91,103,0,0.0,,0
91,27,0,0.0,,0
91,152,0,0.0,,0
91,47,0,0.0,,0
91,141,0,0.0,,0
91,51,0,0.0,,0
91,31,0,0.0,,0
91,108,0,0.0,,0
91,97,0,0.0,,0
91,128,0,0.0,,0
91,91,0,0.0,,0
91,59,0,0.0,,0
91,113,0,0.0,,0
91,99,0,0.0,,0
91,35,0,0.0,,0
91,24,0,0.0,,0
91,21,0,0.0,,0
91,121,0,0.0,,0
91,139,0,0.0,,0
91,78,0,0.0,,0
91,43,0,0.0,,0
91,101,0,0.0,,0
91,67,0,0.0,,0
91,168,0,0.0,,0
91,143,0,0.0,,0
91,11,0,0.0,,0
91,77,0,0.0,,0
91,134,0,0.0,,0
